gutenberg_id,text,title,author
19726,And behind him the loping mob yelled and howled and came pouring over,The Door Through Space,"Bradley, Marion Zimmer"
19726,half the square. Just half. Then by that sudden intuition which,The Door Through Space,"Bradley, Marion Zimmer"
19726,"permeates even the most crazed mob with some semblance of reason, they",The Door Through Space,"Bradley, Marion Zimmer"
19726,"came to a ragged halt, heads turning from side to side.",The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"I stepped up on the lower step of the Headquarters building, and looked",The Door Through Space,"Bradley, Marion Zimmer"
19726,them over.,The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"Most of them were _chaks_, the furred man-tall nonhumans of the Kharsa,",The Door Through Space,"Bradley, Marion Zimmer"
19726,"and not the better class. Their fur was unkempt, their tails naked with",The Door Through Space,"Bradley, Marion Zimmer"
19726,filth and disease. Their leather aprons hung in tatters. One or two in,The Door Through Space,"Bradley, Marion Zimmer"
19726,"the crowd were humans, the dregs of the Kharsa. But the star-and-rocket",The Door Through Space,"Bradley, Marion Zimmer"
19726,emblem blazoned across the spaceport gates sobered even the wildest,The Door Through Space,"Bradley, Marion Zimmer"
19726,blood-lust somewhat; they milled and shifted uneasily in their half of,The Door Through Space,"Bradley, Marion Zimmer"
19726,the square.,The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,For a moment I did not see where their quarry had gone. Then I saw him,The Door Through Space,"Bradley, Marion Zimmer"
19726,"crouched, not four feet from me, in a patch of shadow. Simultaneously",The Door Through Space,"Bradley, Marion Zimmer"
19726,"the mob saw him, huddled just beyond the gateway, and a howl of",The Door Through Space,"Bradley, Marion Zimmer"
19726,frustration and rage went ringing round the square. Someone threw a,The Door Through Space,"Bradley, Marion Zimmer"
19726,"stone. It zipped over my head, narrowly missing me, and landed at the",The Door Through Space,"Bradley, Marion Zimmer"
19726,feet of the black-leathered guard. He jerked his head up and gestured,The Door Through Space,"Bradley, Marion Zimmer"
19726,with the shocker which had suddenly come unholstered.,The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"The gesture should have been enough. On Wolf, Terran law has been",The Door Through Space,"Bradley, Marion Zimmer"
19726,written in blood and fire and exploding atoms; and the line is drawn,The Door Through Space,"Bradley, Marion Zimmer"
19726,"firm and clear. The men of Spaceforce do not interfere in the old town,",The Door Through Space,"Bradley, Marion Zimmer"
19726,or in any of the native cities. But when violence steps over the,The Door Through Space,"Bradley, Marion Zimmer"
19726,"threshold, passing the blazon of the star and rocket, punishment is",The Door Through Space,"Bradley, Marion Zimmer"
19726,swift and terrible. The threat should have been enough.,The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,Instead a howl of abuse went up from the crowd.,The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"""_Terranan!_""",The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"""Son of the Ape!""",The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,The Spaceforce guards were shoulder to shoulder behind me now. The,The Door Through Space,"Bradley, Marion Zimmer"
19726,"snub-nosed kid, looking slightly pale, called out. ""Get inside the",The Door Through Space,"Bradley, Marion Zimmer"
19726,"gates, Cargill! If I have to shoot--""",The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"The older man motioned him to silence. ""Wait. Cargill,"" he called.",The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,I nodded to show that I heard.,The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"""You talk their lingo. Tell them to haul off! Damned if I want to",The Door Through Space,"Bradley, Marion Zimmer"
19726,"shoot!""",The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"I stepped down and walked into the open square, across the crumbled",The Door Through Space,"Bradley, Marion Zimmer"
19726,"white stones, toward the ragged mob. Even with two armed Spaceforce men",The Door Through Space,"Bradley, Marion Zimmer"
19726,"at my back, it made my skin crawl, but I flung up my empty hand in token",The Door Through Space,"Bradley, Marion Zimmer"
19726,of peace:,The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"""Take your mob out of the square,"" I shouted in the jargon of the",The Door Through Space,"Bradley, Marion Zimmer"
19726,"Kharsa. ""This territory is held in compact of peace! Settle your",The Door Through Space,"Bradley, Marion Zimmer"
19726,"quarrels elsewhere!""",The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,There was a little stirring in the crowd. The shock of being addressed,The Door Through Space,"Bradley, Marion Zimmer"
19726,"in their own tongue, instead of the Terran Standard which the Empire has",The Door Through Space,"Bradley, Marion Zimmer"
19726,"forced on Wolf, held them silent for a minute. I had learned that long",The Door Through Space,"Bradley, Marion Zimmer"
19726,ago: that speaking in any of the languages of Wolf would give me a,The Door Through Space,"Bradley, Marion Zimmer"
19726,minute's advantage.,The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"But only a minute. Then one of the mob yelled, ""We'll go if you give'm",The Door Through Space,"Bradley, Marion Zimmer"
19726,"to us! He's no right to Terran sanctuary!""",The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"I walked over to the huddled dwarf, miserably trying to make himself",The Door Through Space,"Bradley, Marion Zimmer"
19726,smaller against the wall. I nudged him with my foot.,The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"""Get up. Who are you?""",The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,The hood fell away from his face as he twitched to his feet. He was,The Door Through Space,"Bradley, Marion Zimmer"
19726,"trembling violently. In the shadow of the hood I saw a furred face, a",The Door Through Space,"Bradley, Marion Zimmer"
19726,"quivering velvety muzzle, and great soft golden eyes which held",The Door Through Space,"Bradley, Marion Zimmer"
19726,intelligence and terror.,The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"""What have you done? Can't you talk?""",The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"He held out the tray which he had shielded under his cloak, an ordinary",The Door Through Space,"Bradley, Marion Zimmer"
19726,"peddler's tray. ""Toys. Sell toys. Children. You got'm?""",The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"I shook my head and pushed the creature away, with only a glance at the",The Door Through Space,"Bradley, Marion Zimmer"
19726,"array of delicately crafted manikins, tiny animals, prisms and crystal",The Door Through Space,"Bradley, Marion Zimmer"
19726,"whirligigs. ""You'd better get out of here. Scram. Down that street."" I",The Door Through Space,"Bradley, Marion Zimmer"
19726,pointed.,The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"A voice from the crowd shouted again, and it had a very ugly sound. ""He",The Door Through Space,"Bradley, Marion Zimmer"
19726,"is a spy of Nebran!""",The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"""_Nebran--_"" The dwarfish nonhuman gabbled something then doubled",The Door Through Space,"Bradley, Marion Zimmer"
19726,"behind me. I saw him dodge, feint in the direction of the gates, then,",The Door Through Space,"Bradley, Marion Zimmer"
19726,"as the crowd surged that way, run for the street-shrine across the",The Door Through Space,"Bradley, Marion Zimmer"
19726,"square, slipping from recess to recess of the wall. A hail of stones",The Door Through Space,"Bradley, Marion Zimmer"
19726,went flying in that direction. The little toy-seller dodged into the,The Door Through Space,"Bradley, Marion Zimmer"
19726,street-shrine.,The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"Then there was a hoarse ""Ah, aaah!"" of terror, and the crowd edged away,",The Door Through Space,"Bradley, Marion Zimmer"
19726,"surged backward. The next minute it had begun to melt away, its entity",The Door Through Space,"Bradley, Marion Zimmer"
19726,"dissolving into separate creatures, slipping into the side alleys and",The Door Through Space,"Bradley, Marion Zimmer"
19726,the dark streets that disgorged into the square. Within three minutes,The Door Through Space,"Bradley, Marion Zimmer"
19726,the square lay empty again in the pale-crimson noon.,The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"The kid in black leather let his breath go and swore, slipping his",The Door Through Space,"Bradley, Marion Zimmer"
19726,"shocker into its holster. He stared and demanded profanely, ""Where'd the",The Door Through Space,"Bradley, Marion Zimmer"
19726,"little fellow go?""",The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"""Who knows?"" the other shrugged. ""Probably sneaked into one of the",The Door Through Space,"Bradley, Marion Zimmer"
19726,"alleys. Did you see where he went, Cargill?""",The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"I came slowly back to the gateway. To me, it had seemed that he ducked",The Door Through Space,"Bradley, Marion Zimmer"
19726,"into the street-shrine and vanished into thin air, but I've lived on",The Door Through Space,"Bradley, Marion Zimmer"
19726,"Wolf long enough to know you can't trust your eyes here. I said so, and",The Door Through Space,"Bradley, Marion Zimmer"
19726,"the kid swore again, gulping, more upset than he wanted to admit. ""Does",The Door Through Space,"Bradley, Marion Zimmer"
19726,"this kind of thing happen often?""",The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"""All the time,"" his companion assured him soberly, with a sidewise wink",The Door Through Space,"Bradley, Marion Zimmer"
19726,at me. I didn't return the wink.,The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"The kid wouldn't let it drop. ""Where did you learn their lingo, Mr.",The Door Through Space,"Bradley, Marion Zimmer"
19726,"Cargill?""",The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"""I've been on Wolf a long time,"" I said, spun on my heel and walked",The Door Through Space,"Bradley, Marion Zimmer"
19726,"toward Headquarters. I tried not to hear, but their voices followed me",The Door Through Space,"Bradley, Marion Zimmer"
19726,"anyhow, discreetly lowered, but not lowered enough.",The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"""Kid, don't you know who he is? That's Cargill of the Secret Service!",The Door Through Space,"Bradley, Marion Zimmer"
19726,"Six years ago he was the best man in Intelligence, before--"" The voice",The Door Through Space,"Bradley, Marion Zimmer"
19726,"lowered another decibel, and then there was the kid's voice asking,",The Door Through Space,"Bradley, Marion Zimmer"
19726,"shaken, ""But what the hell happened to his face?""",The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"I should have been used to it by now. I'd been hearing it, more or less",The Door Through Space,"Bradley, Marion Zimmer"
19726,"behind my back, for six years. Well, if my luck held, I'd never hear it",The Door Through Space,"Bradley, Marion Zimmer"
19726,"again. I strode up the white steps of the skyscraper, to finish the",The Door Through Space,"Bradley, Marion Zimmer"
19726,arrangements that would take me away from Wolf forever. To the other end,The Door Through Space,"Bradley, Marion Zimmer"
19726,"of the Empire, to the other end of the galaxy--anywhere, so long as I",The Door Through Space,"Bradley, Marion Zimmer"
