gutenberg_id,text,title,author
29619,"""There must be a lot that's hard to describe.""",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,He thought that might be a crack and he clammed up on me.,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"""You call this Gandytown,"" I said after a while. ""It's where the",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"stove-up old railroad men hang out. This is the place.""",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,       *       *       *       *       *,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"It was the second week of the month, before everybody's pension check",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,was all gone. Oswiak's was jumping. The Grandsons of the Pioneers were,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,on the juke singing the _Man from Mars Yodel_ and old Paddy Shea was,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,jigging in the middle of the floor. He had a full seidel of beer in his,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,right hand and his empty left sleeve was flapping.,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"The kid balked at the screen door. ""Too damn bright,"" he said.",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,I shrugged and went on in and he followed. We sat down at a table. At,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"Oswiak's you can drink at the bar if you want to, but none of the",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,regulars do.,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"Paddy jigged over and said: ""Welcome home, Doc."" He's a Liverpool",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"Irishman; they talk like Scots, some say, but they sound almost like",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,Brooklyn to me.,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"""Hello, Paddy. I brought somebody uglier than you. Now what do you say?""",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,Paddy jigged around the kid in a half-circle with his sleeve flapping,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,and then flopped into a chair when the record stopped. He took a big,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"drink from the seidel and said: ""Can he do this?"" Paddy stretched his",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,face into an awful grin that showed his teeth. He has three of them. The,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"kid laughed and asked me: ""What the hell did you drag me into here for?""",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"""Paddy says he'll buy drinks for the house the day anybody uglier than",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"he is comes in.""",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,Oswiak's wife waddled over for the order and the kid asked us what we'd,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"have. I figured I could start drinking, so it was three double scotches.",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"After the second round, Paddy started blowing about how they took his",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,arm off without any anesthetics except a bottle of gin because the,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,red-ball freight he was tangled up in couldn't wait.,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,That brought some of the other old gimps over to the table with their,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,stories.,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,Blackie Bauer had been sitting in a boxcar with his legs sticking,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"through the door when the train started with a jerk. Wham, the door",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,closed. Everybody laughed at Blackie for being that dumb in the first,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"place, and he got mad.",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,Sam Fireman has palsy. This week he was claiming he used to be a,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"watchmaker before he began to shake. The week before, he'd said he was a",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"brain surgeon. A woman I didn't know, a real old Boxcar Bertha, dragged",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,herself over and began some kind of story about how her sister married a,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"Greek, but she passed out before we found out what happened.",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"Somebody wanted to know what was wrong with the kid's face--Bauer, I",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"think it was, after he came back to the table.",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"""Compression and decompression,"" the kid said. ""You're all the time",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,climbing into your suit and out of your suit. Inboard air's thin to,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,start with. You get a few redlines--that's these ruptured blood,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,vessels--and you say the hell with the money; all you'll make is just,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"one more trip. But, God, it's a lot of money for anybody my age! You",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,keep saying that until you can't be anything but a spacer. The eyes are,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"hard-radiation scars.""",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"""You like dot all ofer?"" asked Oswiak's wife politely.",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"""All over, ma'am,"" the kid told her in a miserable voice. ""But I'm going",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"to quit before I get a Bowman Head.""",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"""I don't care,"" said Maggie Rorty. ""I think he's cute.""",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"""Compared with--"" Paddy began, but I kicked him under the table.",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,       *       *       *       *       *,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"We sang for a while, and then we told gags and recited limericks for a",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"while, and I noticed that the kid and Maggie had wandered into the back",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,room--the one with the latch on the door.,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"Oswiak's wife asked me, very puzzled: ""Doc, w'y dey do dot flyink by",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"planyets?""",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"""It's the damn govermint,"" Sam Fireman said.",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"""Why not?"" I said. ""They got the Bowman Drive, why the hell shouldn't",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"they use it? Serves 'em right."" I had a double scotch and added: ""Twenty",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,years of it and they found out a few things they didn't know. Redlines,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"are only one of them. Twenty years more, maybe they'll find out a few",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,more things they didn't know. Maybe by the time there's a bathtub in,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"every American home and an alcoholism clinic in every American town,",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,they'll find out a whole _lot_ of things they didn't know. And every,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"American boy will be a pop-eyed, blood-raddled wreck, like our friend",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"here, from riding the Bowman Drive.""",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"""It's the damn govermint,"" Sam Fireman repeated.",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"""And what the hell did you mean by that remark about alcoholism?"" Paddy",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"said, real sore. ""Personally, I can take it or leave it alone.""",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,So we got to talking about that and everybody there turned out to be,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,people who could take it or leave it alone.,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,       *       *       *       *       *,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"It was maybe midnight when the kid showed at the table again, looking",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"kind of dazed. I was drunker than I ought to be by midnight, so I said I",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,was going for a walk. He tagged along and we wound up on a bench at,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"Screwball Square. The soap-boxers were still going strong. Like I said,",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"it was a nice night. After a while, a pot-bellied old auntie who didn't",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,give a damn about the face sat down and tried to talk the kid into going,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,to see some etchings. The kid didn't get it and I led him over to hear,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,the soap-boxers before there was trouble.,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"One of the orators was a mush-mouthed evangelist. ""And, oh, my friends,""",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"he said, ""when I looked through the porthole of the spaceship and beheld",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"the wonder of the Firmament--""",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"""You're a stinkin' Yankee liar!"" the kid yelled at him. ""You say one",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,damn more word about can-shootin' and I'll ram your spaceship down your,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"lyin' throat! Wheah's your redlines if you're such a hot spacer?""",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"The crowd didn't know what he was talking about, but ""wheah's your",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"redlines"" sounded good to them, so they heckled mush-mouth off his box",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,with it.,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,I got the kid to a bench. The liquor was working in him all of a sudden.,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"He simmered down after a while and asked: ""Doc, should I've given Miz",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,Rorty some money? I asked her afterward and she said she'd admire to,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"have something to remember me by, so I gave her my lighter. She seem' to",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,be real pleased with it. But I was wondering if maybe I embarrassed her,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"by asking her right out. Like I tol' you, back in Covington, Kentucky,",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,we don't have places like that. Or maybe we did and I just didn't know,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"about them. But what do you think I should've done about Miz Rorty?""",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"""Just what you did,"" I told him. ""If they want money, they ask you for",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"it first. Where you staying?""",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
